experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,assigned_to_selected_load,assigned_load_label,assigned_slot_label,start_x,start_y,final_x,final_y,path_length_m,battery_fraction,max_speed_mps,force_limit_n,payload_kg,method_variant,method_comparison_group
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,classic_decentralized_apf_push,classic,decentralized,baseline,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.193994325797073,2.830678609307177,0.0,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,classic_decentralized_apf_push,classic,decentralized,baseline,amr-06,6,False,2,1,3.6003676179519752,-3.991765867013239,3.318678282860037,-6.1929195966469495,2.3305319001011293,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-01,1,True,1,3,-10.56,-5.819754339016752,5.163182798168134,5.323806705754378,25.70461523534899,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,2.448550771534327,4.784430210277985,25.057453033167224,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,3.1432909222392156,3.880710936670086,24.00622380468605,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-04,4,False,2,1,-9.153223458462664,-3.6662058814853324,-8.68150652348716,-4.5709811074842035,1.1366833834780659,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.193994325797073,2.830678609307177,0.0,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_push,sota,centralized,baseline,amr-06,6,True,1,4,3.6003676179519752,-3.991765867013239,4.9320379824883265,6.589562581008533,31.48591620405984,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-01,1,True,1,3,-10.56,-5.819754339016752,4.719632082003145,6.05602048189441,23.755547609883124,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,2.0029263333659713,5.507909192783619,22.468188697798162,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,2.7154441718642723,4.596780648004107,21.600891448730707,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-04,4,False,2,1,-9.153223458462664,-3.6662058814853324,-8.800614139315188,-4.468485844806229,0.9913308453401057,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.193994325797073,2.830678609307177,0.0,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_push,sota,decentralized,baseline,amr-06,6,True,1,4,3.6003676179519752,-3.991765867013239,4.475419070550381,7.333594105646287,29.298504606054273,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-01,1,True,1,3,-10.56,-5.819754339016752,6.811427313338007,3.4057144679558005,23.232883164427783,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,4.140122276049991,2.7792725355844428,20.261267325495016,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,4.8174090988243154,1.9123849376783697,20.014566734502278,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-04,4,False,2,1,-9.153223458462664,-3.6662058814853324,-8.5219539969629,-3.7222445860871565,0.7942510493154831,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.211853844911687,2.8108613084321763,0.026825862288401166,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_centralized_cbf_cargo,sota,centralized,baseline,amr-06,6,True,1,4,3.6003676179519752,-3.991765867013239,6.599144396063617,4.608250253317003,27.69139787449854,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,cbf_overhead_cargo,baseline_sota_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-01,1,True,1,3,-10.56,-5.819754339016752,6.806988107732094,3.4063208068834316,22.884133325428447,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,4.136561344655084,2.7835580450999307,19.85842946425508,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,4.820720650316851,1.9078740817484525,19.63324419565754,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-04,4,False,2,1,-9.153223458462664,-3.6662058814853324,-8.595257557736458,-3.6798865090356236,0.7293986388662121,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.231875008392022,2.801932408417045,0.047976619444216856,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,sota_decentralized_vo_cargo,sota,decentralized,baseline,amr-06,6,True,1,4,3.6003676179519752,-3.991765867013239,6.598161299694448,4.6132841132250935,27.2649714061246,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,velocity_obstacle_cargo,baseline_sota_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-01,1,True,1,3,-10.56,-5.819754339016752,8.7592074837014,7.821274514763368,25.539994143740042,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-02,2,False,0,0,-10.595502148388501,-4.462334195326068,-10.595502148388501,-4.462334195326068,0.0,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,6.714438773826568,6.381959814488703,23.196012568985818,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-04,4,True,1,2,-9.153223458462664,-3.6662058814853324,6.041418251321689,7.297010378166086,22.88840173365022,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.193994325797073,2.830678609307177,0.0,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_primal_dual_wrench_push,model_based,decentralized,proposed,amr-06,6,False,2,1,3.6003676179519752,-3.991765867013239,3.318678282860037,-6.1929195966469495,2.3305319001011293,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-01,1,True,1,4,-10.56,-5.819754339016752,5.0096727187228804,6.622499308767812,29.469975333719134,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,2.54058877315577,4.798328322584616,22.949389172218137,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,3.241148594195966,3.9015747104426968,21.91118376659046,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-04,4,True,1,3,-9.153223458462664,-3.6662058814853324,5.250327728148279,5.360170818069768,23.647292621963622,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.193994325797073,2.830678609307177,0.0,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_tensor_game_push,model_based,decentralized,proposed,amr-06,6,False,2,1,3.6003676179519752,-3.991765867013239,3.318678282860037,-6.1929195966469495,2.3305319001011293,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-01,1,True,1,3,-10.56,-5.819754339016752,6.8082792628887425,3.431558946061345,29.10364736412824,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-02,2,False,0,0,-10.595502148388501,-4.462334195326068,-10.595502148388501,-4.462334195326068,0.0,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,4.817433605235786,1.9128821920025825,25.935796442459505,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-04,4,True,1,2,-9.153223458462664,-3.6662058814853324,4.140623553211841,2.77915955730116,24.838406057464447,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.19890034693767,2.824403604031779,0.007976523303290383,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-06,6,False,2,1,3.6003676179519752,-3.991765867013239,3.318678282860037,-6.1929195966469495,2.3305319001011293,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-01,1,True,1,3,-10.56,-5.819754339016752,6.813204079034177,3.405212598526445,29.378094526463595,0.8007043867533864,0.8375752451710072,94.51840611305325,34.930715302650114,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-02,2,True,1,2,-10.595502148388501,-4.462334195326068,4.1416674263682625,2.777701645940066,26.263406732351743,0.829255587597224,0.8280493139019386,89.48996536610109,33.072378504863444,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-03,3,True,1,1,-9.945456960839872,-4.760102988427137,4.8162667934815016,1.9142538309313475,26.123020220727668,0.7974119030932709,0.7904907245842626,98.57927426383281,36.43147092359039,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-04,4,True,1,4,-9.153223458462664,-3.6662058814853324,6.599756372158947,4.606176141156915,28.842527158089332,0.7195488071209808,0.8154218344313109,91.47233652208995,33.80499393207672,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-05,5,False,0,0,7.193994325797073,2.830678609307177,7.211263771621789,2.8104520376598163,0.026737486977874085,0.9439753149567511,0.8086548795738555,92.22692745749406,34.083864495160846,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6100,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-06,6,False,2,1,3.6003676179519752,-3.991765867013239,3.318678282860037,-6.1929195966469495,2.3305319001011293,0.7027353447398215,0.7583498773467768,93.09092975601277,34.403169692439505,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-01,1,True,1,3,-10.56,-5.5563045613964075,4.701250541449801,6.12711895116921,25.353705232281268,0.9874218287866345,0.8751884789870856,97.83761199135527,36.1573783446313,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-02,2,True,1,2,-10.56,-4.191044508882832,2.0293318499208497,5.486454837892404,24.18570332885681,0.9025606275964174,0.7925366678477793,91.68992046712737,33.88540539002533,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-03,3,True,1,1,-9.448297239230763,-5.129070726785853,2.669571530857114,4.666885956723297,23.11559728044634,0.7627046136596995,0.6842656152640834,87.133416367292,32.20147996182531,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-04,4,True,1,4,-8.54690740418806,-3.585204453514386,4.475968258797115,7.308917535174874,24.75956290395156,0.9219995223830795,0.6533576157048676,90.12350724444651,33.30651354686067,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-05,5,False,0,0,6.561994904376549,-2.753761411242717,6.561994904376549,-2.753761411242717,0.0,0.980933442546469,0.6756151234359268,98.63596984344298,36.45242363779415,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_centralized_shortest_push,classic,centralized,baseline,amr-06,6,False,2,1,-4.14446136884618,6.0411576534796865,-4.14446136884618,6.0411576534796865,0.0,0.8856315333360673,0.621704314981408,94.66281461479846,34.98408366199074,shortest_path_push_drag,baseline_classic_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-01,1,True,1,1,-10.56,-5.5563045613964075,7.551036942237798,2.490537047989426,39.36854686345995,0.9874218287866345,0.8751884789870856,97.83761199135527,36.1573783446313,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-02,2,False,0,0,-10.56,-4.191044508882832,-10.56,-4.191044508882832,0.0,0.9025606275964174,0.7925366678477793,91.68992046712737,33.88540539002533,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-03,3,False,0,0,-9.448297239230763,-5.129070726785853,-9.314356459241816,-5.272397869094869,0.28853519407059686,0.7627046136596995,0.6842656152640834,87.133416367292,32.20147996182531,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-04,4,False,0,0,-8.54690740418806,-3.585204453514386,-8.54690740418806,-3.585204453514386,0.0,0.9219995223830795,0.6533576157048676,90.12350724444651,33.30651354686067,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-05,5,True,1,4,6.561994904376549,-2.753761411242717,7.7232200079040325,4.783201630984411,44.931636606819595,0.980933442546469,0.6756151234359268,98.63596984344298,36.45242363779415,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,classic_decentralized_apf_push,classic,decentralized,baseline,amr-06,6,False,2,1,-4.14446136884618,6.0411576534796865,-4.14446136884618,6.0411576534796865,0.0,0.8856315333360673,0.621704314981408,94.66281461479846,34.98408366199074,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,sota_centralized_cbf_push,sota,centralized,baseline,amr-01,1,True,1,1,-10.56,-5.5563045613964075,2.9089349944096226,4.24189765154854,24.000850569853533,0.9874218287866345,0.8751884789870856,97.83761199135527,36.1573783446313,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,sota_centralized_cbf_push,sota,centralized,baseline,amr-02,2,True,1,4,-10.56,-4.191044508882832,4.680856493098014,6.9617784776226905,25.782681840371456,0.9025606275964174,0.7925366678477793,91.68992046712737,33.88540539002533,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6101,sota_centralized_cbf_push,sota,centralized,baseline,amr-03,3,True,1,2,-9.448297239230763,-5.129070726785853,2.2086025762506427,5.141290214784696,24.50996608269117,0.7627046136596995,0.6842656152640834,87.133416367292,32.20147996182531,cbf_payload_push_drag,baseline_sota_centralized_push_drag
