experiment_id,scenario_generator,scenario_variant_id,seed,method,time_s,entity,entity_id,robot_index,assigned_load_label,active,battery_fraction,x,y,theta_rad,vx,vy,target_x,target_y,target_theta_rad,wrench_margin,wrench_residual_norm,support_level,paused,degraded_speed,event_phase
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-01,1,3,True,0.7984090881909142,0.04355879859036163,-7.384492404245692,,-0.13582074845448097,0.6810854610878172,-2.4672263570447663,5.299388732118498,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-02,2,2,True,0.7857790477057197,0.4708169062828495,-1.5813194548419072,,-0.5955261507350916,0.34941353133105174,-2.3924712729150728,0.14197462658091523,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-03,3,1,True,0.8612037612686279,-0.40430677066554144,3.86876692251754,,-0.13671101899574534,-0.660652649525723,-2.362733079507618,-5.616062067247771,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-04,4,3,True,0.9714501240248257,0.8677669224648266,-6.542328733675866,,-0.17301581652277942,0.6450055390198546,-2.4672263570447663,5.8493887321184985,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-05,5,2,True,0.8218303221996768,0.5732558422246241,-0.8427397332892721,,-0.6795085648350306,0.15715089521818143,-1.271383394867402,-0.45069895111136826,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-06,6,0,True,0.8358333999875195,0.8292536660562606,4.8053399663342224,,0.006020420938706072,0.004570966930980835,0.8292536660562606,4.8053399663342224,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-07,7,2,True,0.929871614235483,1.088304055028524,-5.323875827156067,,-0.1949646324910729,0.6892912358109118,-0.48423922688470644,0.20422780724473194,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,robot,amr-08,8,1,True,0.8130546814095404,0.9739585519039761,0.6486438111670056,,-0.3488676914395098,-0.6321742510081587,-2.1927737326013967,-5.092980983285436,,,,,,,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,load,load-01,,1,,,-1.4199004283562786,-5.633254854192806,-0.3141592653589793,0.0,0.0,5.76,3.0800000000000005,0.4537856055185257,0.0,6.67236450052212,1.0,True,False,pre_event
SP6_DEBUG_smoke,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,0.0,load,load-02,,2,,,-1.4294751408348134,-0.010548976833309878,-0.15707963267948966,0.0,0.0,5.76,-0.0,0.3141592653589793,0.0,3.5177057360777413,1.0,True,False,pre_event
