experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,hard_clearance_valid,safety_margin_valid,target_consistency_valid,message
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
