experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,finite_ok,load_clearance_ok,messages_ok,passed,rates_ok,shape_ok
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9003,radius_6m_moderate_loss,9003,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9003,radius_4m_loss_delay,9003,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9003,harsh_4m_35loss_400ms,9003,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9004,nominal_full_mesh,9004,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9004,radius_9m_low_loss,9004,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_6m_moderate_loss_seed9004,radius_6m_moderate_loss,9004,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_4m_loss_delay_seed9004,radius_4m_loss_delay,9004,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_harsh_4m_35loss_400ms_seed9004,harsh_4m_35loss_400ms,9004,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9005,nominal_full_mesh,9005,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9005,radius_9m_low_loss,9005,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9005,radius_9m_low_loss,9005,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9005,radius_9m_low_loss,9005,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed9005,radius_9m_low_loss,9005,sota_decentralized_cbba_relay,True,True,True,True,True,True
