experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,assignment_valid,rates_valid,precision_coverage_valid,oracle_dominance_valid,message
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4403,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4403,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4404,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4405,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4406,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4407,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4408,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4409,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4410,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4411,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4412,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,smith_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,smith_wrench_marginal,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,smith_wrench_marginal_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,support_dual_wrench_market,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,support_dual_wrench_market_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4413,smith_wrench_pairs_guarded,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,wrench_oracle,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,oracle_scalar_assignment,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,hungarian_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,capacity_greedy_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,cbba_slots,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,replicator_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,bnn_wrench_deficit,True,True,True,True,True,
SP3_DIAG_wrench_market_protocol_invariance,one_sided_push,one_sided_push_v00,4414,smith_wrench_deficit,True,True,True,True,True,
